,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
2415,269.0,용두암해안도로,11,102,2023-12-14,16.25,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,46.402817
517,58.0,노형수퍼마켙,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,46.390537
4006,446.0,한라산등산로영실탐방로,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,46.32681
2106,235.0,안돌오름,6,54,2023-12-11,16.75,19,14,64,4,2023-12-11 00:00:00,December,0,winter,,,46.295765
1983,221.0,신화테마파크,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,46.17172
4151,462.0,헬로키티아일랜드,3,29,2023-12-13,14.041666666666666,17,11,30,4,2023-12-13 00:00:00,December,2,winter,,,46.08472
840,94.0,마라도가파도정기여객선,1,12,2023-12-14,17.625,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,45.84645
311,35.0,군산오름,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,45.478157
2412,269.0,용두암해안도로,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,45.342117
1980,221.0,신화테마파크,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,45.331184
2163,241.0,약천사,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,45.24088
2166,241.0,약천사,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,44.915127
1656,185.0,세계자동차&피아노박물관,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,44.632896
2164,241.0,약천사,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,44.563717
2471,275.0,우도도항선선착장,2,23,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,44.3722
792,89.0,라온프라이빗타운,10,90,2023-12-11,16.583333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,44.07994
1659,185.0,세계자동차&피아노박물관,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,44.04206
2160,241.0,약천사,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,44.04138
4157,462.0,헬로키티아일랜드,3,35,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,43.82934
309,35.0,군산오름,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,43.82357
1304,145.0,삼양해수욕장,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,43.75038
2416,269.0,용두암해안도로,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,43.72096
796,89.0,라온프라이빗타운,10,94,2023-12-15,18.0,19,17,90,4,2023-12-15 00:00:00,December,4,winter,,,43.72096
2227,248.0,엉또폭포,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,43.69466
2110,235.0,안돌오름,6,58,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,43.632313
795,89.0,라온프라이빗타운,10,93,2023-12-14,16.833333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,43.48911
4153,462.0,헬로키티아일랜드,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,43.365963
2141,238.0,애월항,7,71,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,43.333797
2223,248.0,엉또폭포,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,43.267307
1046,117.0,본태박물관,3,29,2023-12-13,14.041666666666666,17,11,30,4,2023-12-13 00:00:00,December,2,winter,,,43.253414
2863,319.0,제주레일바이크,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,43.19296
2589,288.0,윈드1947카트테마파크,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,43.16126
2798,311.0,제주곶자왈도립공원,1,17,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,43.14276
306,35.0,군산오름,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,43.13422
1517,169.0,선녀와나무꾼테마공원,8,77,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,43.125095
1984,221.0,신화테마파크,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,42.855713
8,1.0,1100고지 코스,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,42.79214
2413,269.0,용두암해안도로,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,42.74122
1461,163.0,서귀포향토오일시장,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,42.72387
794,89.0,라온프라이빗타운,10,92,2023-12-13,12.875,16,10,30,4,2023-12-13 00:00:00,December,2,winter,,,42.670837
2797,311.0,제주곶자왈도립공원,1,16,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,42.51035
2138,238.0,애월항,7,68,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,42.49021
1,1.0,1100고지 코스,20,56,2022-04-01,0.0,0,0,0,3,2022-05-16,April,1,summer,1.0,CNTS_000000000021772,42.348564
1303,145.0,삼양해수욕장,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,42.346485
797,89.0,라온프라이빗타운,10,95,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,42.328705
2,1.0,1100고지 코스,20,57,2022-04-01,0.0,0,0,0,4,2022-05-17,May,2,fall,2.0,CNTS_000000000021772,42.305042
3200,356.0,제주워터서커스,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,42.26039
793,89.0,라온프라이빗타운,10,91,2023-12-12,12.208333333333334,14,11,60,4,2023-12-12 00:00:00,December,1,winter,,,42.214058
1810,202.0,수목원길야시장,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,42.149235
837,94.0,마라도가파도정기여객선,1,9,2023-12-11,16.833333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,42.126427
799,89.0,라온프라이빗타운,10,97,2023-12-19,6.0,7,5,40,4,2023-12-19 00:00:00,December,1,winter,,,42.08932
7,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,October,1,spring,4.0,CNTS_000000000021772,42.076042
2472,275.0,우도도항선선착장,2,24,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,41.882057
2140,238.0,애월항,7,70,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,41.68551
1045,117.0,본태박물관,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,41.672737
1301,145.0,삼양해수욕장,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,41.62571
800,89.0,라온프라이빗타운,10,98,2023-12-20,6.5,8,5,40,4,2023-12-20 00:00:00,December,2,winter,,,41.597824
2107,235.0,안돌오름,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,41.443283
2916,325.0,제주민속촌,4,36,2023-12-11,17.916666666666668,19,16,69,4,2023-12-11 00:00:00,December,0,winter,,,41.40008
1660,185.0,세계자동차&피아노박물관,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,41.38324
1462,163.0,서귀포향토오일시장,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,41.36645
798,89.0,라온프라이빗타운,10,96,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,41.154804
4,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,July,4,spring,4.0,CNTS_000000000021772,40.97913
2795,311.0,제주곶자왈도립공원,1,14,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,40.948307
310,35.0,군산오름,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,40.93351
1917,214.0,신비의도로,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,40.866146
8,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,November,1,spring,4.0,CNTS_000000000021772,40.55821
887,99.0,메이즈랜드,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,40.52556
3049,339.0,제주여미지식물원,5,52,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,40.4026
1988,221.0,신화테마파크,3,35,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,40.395138
2418,269.0,용두암해안도로,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,40.269104
1919,214.0,신비의도로,11,101,2023-12-13,13.333333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,40.213535
1981,221.0,신화테마파크,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,40.147026
0,1.0,1100고지 코스,20,55,2022-04-01,0.0,0,0,0,1,2022-05-15,March,0,spring,0.0,CNTS_000000000021772,40.054634
2796,311.0,제주곶자왈도립공원,1,15,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,40.01084
1985,221.0,신화테마파크,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,39.96915
3047,339.0,제주여미지식물원,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,39.96677
1987,221.0,신화테마파크,3,34,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,39.762726
2139,238.0,애월항,7,69,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,39.69169
473,53.0,남원큰엉,0,5,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,39.683487
1826,203.0,수목원테마파크,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,39.670963
839,94.0,마라도가파도정기여객선,1,11,2023-12-13,13.5,16,10,30,4,2023-12-13 00:00:00,December,2,winter,,,39.668194
312,35.0,군산오름,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,39.63304
3,1.0,1100고지 코스,20,58,2022-04-01,0.0,0,0,0,5,2022-05-18,June,3,winter,3.0,CNTS_000000000021772,39.565742
3048,339.0,제주여미지식물원,5,51,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,39.46809
1823,203.0,수목원테마파크,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,39.436436
2921,325.0,제주민속촌,4,41,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,39.401257
9,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,December,1,spring,4.0,CNTS_000000000021772,39.36785
1819,203.0,수목원테마파크,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,39.19663
1047,117.0,본태박물관,3,30,2023-12-14,17.791666666666668,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,39.168865
1302,145.0,삼양해수욕장,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,39.106293
965,108.0,박물관은살아있다제주중문점,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,39.083435
1986,221.0,신화테마파크,3,33,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,39.07236
1825,203.0,수목원테마파크,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,39.03855
6,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,September,6,spring,4.0,CNTS_000000000021772,39.007507
1918,214.0,신비의도로,11,100,2023-12-12,12.791666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,39.000263
2920,325.0,제주민속촌,4,40,2023-12-15,19.5,21,18,90,4,2023-12-15 00:00:00,December,4,winter,,,38.736618
845,94.0,마라도가파도정기여객선,1,17,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,38.70422
1818,203.0,수목원테마파크,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,38.695045
4037,449.0,한라수목원,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,38.68886
3050,339.0,제주여미지식물원,5,53,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,38.65488
307,35.0,군산오름,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,38.607197
1923,214.0,신비의도로,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,38.60541
890,99.0,메이즈랜드,6,62,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,38.523018
964,108.0,박물관은살아있다제주중문점,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,38.45102
1920,214.0,신비의도로,11,102,2023-12-14,16.25,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,38.40851
1921,214.0,신비의도로,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,38.390663
1044,117.0,본태박물관,3,27,2023-12-11,17.166666666666668,19,14,63,4,2023-12-11 00:00:00,December,0,winter,,,38.297703
3954,440.0,한담해변,7,66,2023-12-14,16.583333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,38.278545
844,94.0,마라도가파도정기여객선,1,16,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,38.071808
888,99.0,메이즈랜드,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,38.03544
474,53.0,남원큰엉,0,6,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,38.029243
841,94.0,마라도가파도정기여객선,1,13,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,37.797554
2420,269.0,용두암해안도로,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,37.526585
2639,294.0,이중섭미술관,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,37.512474
1638,183.0,성읍민속마을,4,36,2023-12-11,17.916666666666668,19,16,69,4,2023-12-11 00:00:00,December,0,winter,,,37.479836
3951,440.0,한담해변,7,63,2023-12-11,16.833333333333332,20,14,60,4,2023-12-11 00:00:00,December,0,winter,,,37.430553
3044,339.0,제주여미지식물원,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,37.373272
1640,183.0,성읍민속마을,4,38,2023-12-13,13.916666666666666,16,12,30,4,2023-12-13 00:00:00,December,2,winter,,,37.308666
1661,185.0,세계자동차&피아노박물관,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,37.30378
3953,440.0,한담해변,7,65,2023-12-13,13.041666666666666,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,37.19154
1809,202.0,수목원길야시장,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,37.11328
639,72.0,더마파크,10,90,2023-12-11,16.583333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,37.08449
2417,269.0,용두암해안도로,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,37.06831
3884,432.0,피규어뮤지엄제주,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,37.02454
1641,183.0,성읍민속마을,4,39,2023-12-14,17.75,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,37.003014
1049,117.0,본태박물관,3,32,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,36.926563
2922,325.0,제주민속촌,4,42,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,36.91109
2111,235.0,안돌오름,6,59,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,36.896606
2638,294.0,이중섭미술관,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,36.880062
1048,117.0,본태박물관,3,31,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,36.835407
2496,278.0,운진항,1,12,2023-12-14,17.625,19,14,30,4,2023-12-14 00:00:00,December,3,winter,,,36.763863
2419,269.0,용두암해안도로,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,36.762577
3043,339.0,제주여미지식물원,5,46,2023-12-12,15.208333333333334,17,13,30,4,2023-12-12 00:00:00,December,1,winter,,,36.74086
1820,203.0,수목원테마파크,11,101,2023-12-13,13.333333333333334,16,11,30,4,2023-12-13 00:00:00,December,2,winter,,,36.696003
1813,202.0,수목원길야시장,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,36.690315
2640,294.0,이중섭미술관,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,36.6796
3045,339.0,제주여미지식물원,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,36.540398
3201,356.0,제주워터서커스,6,60,2023-12-17,4.5,6,3,90,4,2023-12-17 00:00:00,December,6,winter,,,36.53236
642,72.0,더마파크,10,93,2023-12-14,16.833333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,36.493656
889,99.0,메이즈랜드,6,61,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,36.38951
1822,203.0,수목원테마파크,11,103,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,36.21959
4038,449.0,한라수목원,11,105,2023-12-17,5.0,6,4,90,4,2023-12-17 00:00:00,December,6,winter,,,36.198692
1643,183.0,성읍민속마을,4,41,2023-12-16,7.5,8,7,90,4,2023-12-16 00:00:00,December,5,winter,,,36.14926
1924,214.0,신비의도로,11,106,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,36.033478
1513,169.0,선녀와나무꾼테마공원,8,73,2023-12-12,12.416666666666666,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,36.03321
1821,203.0,수목원테마파크,11,102,2023-12-14,16.25,18,13,30,4,2023-12-14 00:00:00,December,3,winter,,,36.028976
1512,169.0,선녀와나무꾼테마공원,8,72,2023-12-11,16.666666666666668,18,14,61,4,2023-12-11 00:00:00,December,0,winter,,,35.988853
551,62.0,다랑쉬오름,6,56,2023-12-13,13.583333333333334,15,11,30,4,2023-12-13 00:00:00,December,2,winter,,,35.96141
2870,319.0,제주레일바이크,6,62,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,35.91509
1925,214.0,신비의도로,11,107,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,35.712387
2114,235.0,안돌오름,6,62,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,35.704098
2495,278.0,운진항,1,11,2023-12-13,13.5,16,10,30,4,2023-12-13 00:00:00,December,2,winter,,,35.698406
552,62.0,다랑쉬오름,6,57,2023-12-14,16.833333333333332,19,13,30,4,2023-12-14 00:00:00,December,3,winter,,,35.655743
1657,185.0,세계자동차&피아노박물관,3,28,2023-12-12,12.958333333333334,14,12,60,4,2023-12-12 00:00:00,December,1,winter,,,35.52613
2228,248.0,엉또폭포,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,35.489986
550,62.0,다랑쉬오름,6,55,2023-12-12,12.666666666666666,14,12,30,4,2023-12-12 00:00:00,December,1,winter,,,35.329002
2641,294.0,이중섭미술관,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,35.32219
2784,310.0,제주공룡랜드,7,66,2023-12-14,16.583333333333332,19,12,30,4,2023-12-14 00:00:00,December,3,winter,,,35.188564
3046,339.0,제주여미지식물원,5,49,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,35.182987
1371,153.0,새연교,5,48,2023-12-14,18.95833333333333,21,15,60,4,2023-12-14 00:00:00,December,3,winter,,,35.17655
2113,235.0,안돌오름,6,61,2023-12-19,4.5,7,2,40,4,2023-12-19 00:00:00,December,1,winter,,,35.071686
3955,440.0,한담해변,7,67,2023-12-15,18.5,22,15,90,4,2023-12-15 00:00:00,December,4,winter,,,34.955093
2781,310.0,제주공룡랜드,7,63,2023-12-11,16.833333333333332,20,14,60,4,2023-12-11 00:00:00,December,0,winter,,,34.792656
3042,339.0,제주여미지식물원,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,34.755634
1646,183.0,성읍민속마을,4,44,2023-12-20,5.0,8,2,40,4,2023-12-20 00:00:00,December,2,winter,,,34.742897
2501,278.0,운진항,1,17,2023-12-20,6.0,8,4,40,4,2023-12-20 00:00:00,December,2,winter,,,34.73444
1370,153.0,새연교,5,47,2023-12-13,15.0,17,13,30,4,2023-12-13 00:00:00,December,2,winter,,,34.6271
1922,214.0,신비의도로,11,104,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,34.625557
2493,278.0,운진항,1,9,2023-12-11,16.833333333333332,19,14,60,4,2023-12-11 00:00:00,December,0,winter,,,34.609707
1639,183.0,성읍민속마을,4,37,2023-12-12,13.458333333333334,15,12,60,4,2023-12-12 00:00:00,December,1,winter,,,34.609314
968,108.0,박물관은살아있다제주중문점,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,34.4056
1458,163.0,서귀포향토오일시장,5,45,2023-12-11,18.416666666666668,20,16,89,4,2023-12-11 00:00:00,December,0,winter,,,34.379818
1013,113.0,법환포구,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,34.351566
1002,112.0,백약이오름,4,39,2023-12-14,17.75,20,14,30,4,2023-12-14 00:00:00,December,3,winter,,,34.27688
408,46.0,김녕미로공원,6,57,2023-12-14,16.833333333333332,19,13,30,4,2023-12-14 00:00:00,December,3,winter,,,34.235966
1436,160.0,서귀포치유의숲,5,50,2023-12-16,8.0,8,8,90,4,2023-12-16 00:00:00,December,5,winter,,,34.165497
2500,278.0,운진항,1,16,2023-12-19,5.5,7,4,40,4,2023-12-19 00:00:00,December,1,winter,,,34.102028
3978,443.0,한라산국립공원,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,34.07629
2664,297.0,이호테우말등대,11,99,2023-12-11,17.75,20,15,65,4,2023-12-11 00:00:00,December,0,winter,,,34.039528
